22:06:34.970 ERROR   $$ 'message' $$ 
Traceback (most recent call last):
  File "C:/Users/oskar/Desktop/algorytm/zonda_async_ob_update.py", line 27, in main
    '{str(dict_val['message']['changes'][0]['marketCode'])}',
KeyError: 'message'
22:06:39.237 INFO  Ob received for BTC-PLN timestamp: 1642021600746
22:06:39.237 INFO  Ob received for BTC-PLN timestamp: 1642021600747
22:06:39.237 INFO  Ob received for BTC-PLN timestamp: 1642021600749
22:06:39.237 INFO  Ob received for BTC-PLN timestamp: 1642021600760
22:06:39.237 INFO  Ob received for BTC-PLN timestamp: 1642021600761
22:06:39.280 INFO  Ob received for BTC-PLN timestamp: 1642021600823
22:06:39.374 INFO  Ob received for BTC-PLN timestamp: 1642021600877
22:06:39.480 INFO  Ob received for BTC-PLN timestamp: 1642021601003
22:06:39.717 INFO  Ob received for BTC-PLN timestamp: 1642021601255
22:06:39.828 INFO  Ob received for BTC-PLN timestamp: 1642021601351
22:06:39.828 INFO  Ob received for BTC-PLN timestamp: 1642021601356
22:06:39.859 INFO  Ob received for BTC-PLN timestamp: 1642021601376
22:06:39.859 INFO  Ob received for BTC-PLN timestamp: 1642021601390
22:06:39.912 INFO  Ob received for BTC-PLN timestamp: 1642021601446
22:06:40.012 INFO  Ob received for BTC-PLN timestamp: 1642021601456
22:06:40.075 INFO  Ob received for BTC-PLN timestamp: 1642021601593
22:06:40.081 INFO  Ob received for BTC-PLN timestamp: 1642021601601
22:06:40.081 INFO  Ob received for BTC-PLN timestamp: 1642021601605
22:06:40.081 INFO  Ob received for BTC-PLN timestamp: 1642021601613
22:06:40.159 INFO  Ob received for BTC-PLN timestamp: 1642021601688
22:06:40.159 INFO  Ob received for BTC-PLN timestamp: 1642021601696
22:06:40.181 INFO  Ob received for BTC-PLN timestamp: 1642021601719
22:06:40.197 INFO  Ob received for BTC-PLN timestamp: 1642021601723
22:06:40.197 INFO  Ob received for BTC-PLN timestamp: 1642021601733
22:06:40.213 INFO  Ob received for BTC-PLN timestamp: 1642021601738
22:06:40.397 INFO  Ob received for BTC-PLN timestamp: 1642021601804
22:06:40.397 INFO  Ob received for BTC-PLN timestamp: 1642021601908
22:06:40.397 INFO  Ob received for BTC-PLN timestamp: 1642021601914
22:06:40.397 INFO  Ob received for BTC-PLN timestamp: 1642021601926
22:06:40.460 INFO  Ob received for BTC-PLN timestamp: 1642021602005
22:06:40.576 INFO  Ob received for BTC-PLN timestamp: 1642021602104
22:06:40.582 INFO  Ob received for BTC-PLN timestamp: 1642021602127
22:06:40.613 INFO  Ob received for BTC-PLN timestamp: 1642021602140
22:06:40.682 INFO  Ob received for BTC-PLN timestamp: 1642021602208
22:06:40.682 INFO  Ob received for BTC-PLN timestamp: 1642021602220
22:06:40.783 INFO  Ob received for BTC-PLN timestamp: 1642021602289
22:06:40.783 INFO  Ob received for BTC-PLN timestamp: 1642021602296
22:06:40.783 INFO  Ob received for BTC-PLN timestamp: 1642021602305
22:06:40.830 INFO  Ob received for BTC-PLN timestamp: 1642021602363
22:06:40.883 INFO  Ob received for BTC-PLN timestamp: 1642021602417
22:06:40.899 INFO  Ob received for BTC-PLN timestamp: 1642021602431
22:06:40.930 INFO  Ob received for BTC-PLN timestamp: 1642021602479
22:06:40.961 INFO  Ob received for BTC-PLN timestamp: 1642021602503
22:06:41.145 INFO  Ob received for BTC-PLN timestamp: 1642021602588
22:06:41.199 INFO  Ob received for BTC-PLN timestamp: 1642021602718
22:06:41.199 INFO  Ob received for BTC-PLN timestamp: 1642021602750
22:06:41.230 INFO  Ob received for BTC-PLN timestamp: 1642021602751
22:06:41.261 INFO  Ob received for BTC-PLN timestamp: 1642021602757
22:06:41.283 INFO  Ob received for BTC-PLN timestamp: 1642021602766
22:06:41.283 INFO  Ob received for BTC-PLN timestamp: 1642021602767
22:06:41.299 INFO  Ob received for BTC-PLN timestamp: 1642021602768
22:06:41.299 INFO  Ob received for BTC-PLN timestamp: 1642021602772
22:06:41.346 INFO  Ob received for BTC-PLN timestamp: 1642021602873
22:06:41.346 INFO  Ob received for BTC-PLN timestamp: 1642021602874
22:06:41.399 INFO  Ob received for BTC-PLN timestamp: 1642021602942
22:06:41.446 INFO  Ob received for BTC-PLN timestamp: 1642021602979
22:06:41.499 INFO  Ob received for BTC-PLN timestamp: 1642021602980
22:06:41.530 INFO  Ob received for BTC-PLN timestamp: 1642021603055
22:06:41.615 INFO  Ob received for BTC-PLN timestamp: 1642021603150
22:06:41.731 INFO  Ob received for BTC-PLN timestamp: 1642021603250
22:06:41.831 INFO  Ob received for BTC-PLN timestamp: 1642021603353
22:06:41.885 INFO  Ob received for BTC-PLN timestamp: 1642021603422
